,stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
402,8505114,Erstfeld,46.8203391839971,8.65044381062002,1.0,
403,8505119,Göschenen,46.6658140824869,8.58879243266231,1.0,
404,8505201,Airolo,46.5275296294213,8.60860028467991,1.0,
405,8505202,Ambrì-Piotta,46.51061725127979,8.690149346183631,1.0,
406,8505204,Faido,46.483080110546894,8.79069777594912,1.0,
407,8505205,Lavorgo,46.440897090427704,8.83974579046888,1.0,
408,8505207,Bodio TI,46.380260222768094,8.90656248131099,1.0,
409,8505209,Biasca,46.3519812829346,8.974169689603231,1.0,
410,8505212,Castione-Arbedo,46.2252595810536,9.0413996054761,1.0,
411,8505213,Bellinzona,46.1954392395131,9.0295059111127,1.0,
412,8505214,Giubiasco,46.1738207202552,9.0035805320094,1.0,
413,8505216,Rivera-Bironico,46.123977449698295,8.92528337183464,1.0,
414,8505217,Mezzovico,46.094282808881104,8.92858018892782,1.0,
415,8505218,Taverne-Torricella,46.056686943445605,8.93032292057926,1.0,
416,8505219,Lamone-Cadempino,46.03972209773929,8.93211955114774,1.0,
417,8505300,Lugano,46.0055084726468,8.946869888115039,1.0,
418,8505301,Lugano-Paradiso,45.988952334351595,8.94627700002744,1.0,
419,8505302,Melide,45.9557252735427,8.94835210833404,1.0,
420,8505303,Maroggia-Melano,45.9324444732494,8.97393612762933,1.0,
421,8505304,Capolago-Riva S. Vitale,45.9028468235066,8.97889482799836,1.0,
422,8505305,Mendrisio,45.8691240252231,8.97859838395456,1.0,
423,8505306,Balerna,45.8467580218981,9.00503580276988,1.0,
424,8505307,Chiasso,45.83217617594129,9.03143728897382,1.0,
425,8505400,Locarno,46.1724272904965,8.801360778373109,1.0,
426,8505401,Tenero,46.177465865044006,8.850220146683169,1.0,
427,8505402,Gordola,46.1790457674158,8.86576998425344,1.0,
428,8505404,Cadenazzo,46.1526230871951,8.941686608924948,1.0,
429,8505408,Ranzo-S. Abbondio,46.1169974090284,8.77653134391659,1.0,
430,8505410,Gerra (Gambarogno),46.1220410596068,8.784957541282798,1.0,
431,8505412,Riazzino,46.175512694641505,8.885317324838601,1.0,
432,8505415,S. Antonino,46.16044482601129,8.97392714447649,1.0,
433,8506000,Winterthur,47.50033307071671,8.72380023673143,1.0,
434,8506001,Winterthur Grüze,47.4987490661164,8.751037156149719,1.0,
435,8506002,Winterthur Seen,47.487435092129296,8.76678462308253,1.0,
436,8506003,Sennhof-Kyburg,47.4651763558737,8.76032573618881,1.0,
437,8506005,Rikon,47.4450042052195,8.79630326332281,1.0,
438,8506008,Wila,47.4177738108003,8.84846843187889,1.0,
439,8506009,Saland,47.3942146310446,8.854199683392368,1.0,
440,8506010,Sirnach,47.461994031448896,9.00045439482023,1.0,
441,8506011,Eschlikon,47.461489943303,8.958512054198849,1.0,
442,8506012,Guntershausen,47.474133200391705,8.91701887121959,1.0,
443,8506013,Aadorf,47.4881210408593,8.90328363052349,1.0,
444,8506014,Elgg,47.4985305789728,8.863389448750189,1.0,
445,8506015,Räterschen,47.498676237169505,8.79500070616065,1.0,
446,8506016,Oberwinterthur,47.507918637138204,8.76037065195302,1.0,
447,8506017,Wiesendangen,47.525543259789494,8.77601032105172,1.0,
448,8506018,Rickenbach-Attikon,47.535357092101705,8.78916165681306,1.0,
449,8506019,Islikon,47.5478370511913,8.84617772790407,1.0,
450,8506020,Seuzach,47.535769499726,8.73886498404821,1.0,
451,8506022,Thalheim-Altikon,47.5696183137014,8.75763079033608,1.0,
452,8506024,Stammheim,47.6348775094336,8.788730465476629,1.0,
453,8506025,Etzwilen,47.6611423238445,8.81859046552492,1.0,
454,8506035,Schottikon,47.5001145901647,8.8117093704476,1.0,
455,8506041,Embrach-Rorbas,47.520587122601995,8.58705868416372,1.0,
456,8506042,Pfungen,47.516030945772,8.64660800435629,1.0,
457,8506043,Winterthur Wülflingen,47.506431952486,8.680905681908751,1.0,
458,8506044,Winterthur Töss,47.489808558013,8.70929244489088,1.0,
459,8506045,Hettlingen,47.5454358904741,8.69481160250886,1.0,
460,8506046,Henggart,47.564254161889494,8.68505589852196,1.0,
461,8506047,Andelfingen,47.5937592860192,8.67797717408211,1.0,
462,8506048,Marthalen,47.631075884813605,8.656094213757921,1.0,
463,8506049,Dachsen,47.667083359699106,8.61379254702284,1.0,
464,8506100,Frauenfeld,47.558162001326,8.896537282738821,1.0,
465,8506101,Felben-Wellhausen,47.5771029633049,8.94315984599111,1.0,
466,8506102,Hüttlingen-Mettendorf,47.5823385518263,8.974537998869769,1.0,
467,8506103,Müllheim-Wigoltingen,47.588167375819104,9.01550117583133,1.0,
468,8506104,Märstetten,47.5828172427077,9.06217763800067,1.0,
469,8506105,Weinfelden,47.5662241119746,9.10634780052698,1.0,
470,8506106,Bürglen,47.5490982228604,9.14985320974294,1.0,
471,8506107,Erlen,47.5514567749673,9.22619204259805,1.0,
472,8506108,Oberaach,47.5532210723116,9.27092814375343,1.0,
473,8506109,Amriswil,47.550450310701294,9.30221646510367,1.0,
474,8506121,Romanshorn,47.565527061183005,9.37936378171459,1.0,
475,8506125,Altnau,47.6213647475382,9.26589757816166,1.0,
476,8506128,Kreuzlingen Hafen,47.649167448712504,9.18195899800184,1.0,
477,8506131,Kreuzlingen,47.6525562720678,9.16906817367293,1.0,
478,8506132,Tägerwilen-Gottlieben,47.659617631284,9.1329558992463,1.0,
479,8506135,Berlingen,47.6732112350246,9.02200497848926,1.0,
480,8506139,Stein am Rhein,47.65610824906629,8.85500816714819,1.0,
481,8506203,Bütschwil,47.3595893684951,9.07513134439948,1.0,
482,8506206,Wil SG,47.4624070157253,9.04098638044534,1.0,
483,8506208,Uzwil,47.43644343285621,9.13097062246812,1.0,
484,8506209,Flawil,47.4151904152154,9.18976535782193,1.0,
485,8506210,Gossau SG,47.4118287719109,9.253033703291269,1.0,
486,8506212,Hauptwil,47.4768594215421,9.2515784325308,1.0,
487,8506213,Bischofszell Stadt,47.4921394277884,9.241463402430199,1.0,
488,8506216,Kradolf,47.5247182804531,9.20156023750406,1.0,
489,8506217,Sulgen,47.5388018091218,9.18367478019475,1.0,
490,8506300,St. Gallen Winkeln,47.4039253294399,9.30084204271877,1.0,
491,8506301,St. Gallen Bruggen,47.407202362197,9.32964203073165,1.0,
492,8506302,St. Gallen,47.4231772566584,9.369877572312971,1.0,
493,8506303,St. Gallen St. Fiden,47.43454152499061,9.393422415913019,1.0,
494,8506304,Mörschwil,47.474770748075294,9.4143711283416,1.0,
495,8506305,Goldach,47.4737992437562,9.4669854545398,1.0,
496,8506306,Rorschach Hafen,47.478595871742,9.49290185049026,1.0,
497,8506307,Horn,47.493177359944895,9.463374227097141,1.0,
498,8506311,Rorschach,47.4780008707938,9.50512792150883,1.0,
499,8506312,Staad,47.480769389368604,9.536524040693179,1.0,
500,8506313,Rheineck,47.4668889011153,9.590908048001339,1.0,
501,8506314,St. Margrethen,47.4532112742659,9.638249263481029,1.0,
502,8506316,Au SG,47.4361153130833,9.64124065337757,1.0,
503,8506317,Heerbrugg,47.4103880019461,9.62724490124903,1.0,
504,8506318,Rebstein-Marbach,47.3926395901893,9.586748848235288,1.0,
505,8506319,Altstätten SG,47.3742281901079,9.556511555767619,1.0,
506,8506322,Rorschach Stadt,47.475450790412104,9.489721814384028,1.0,
507,8507000,Bern,46.94882496477079,7.439119548733269,1.0,
508,8507002,Ostermundigen,46.9567964404998,7.4814840975382495,1.0,
509,8507003,Gümligen,46.93431383189979,7.50550504823895,1.0,
510,8507005,Rubigen,46.89916661906079,7.54536329740088,1.0,
511,8507006,Münsingen,46.8733437731866,7.55943091475215,1.0,
512,8507007,Wichtrach,46.8416099712862,7.56885424208387,1.0,
513,8507008,Kiesen,46.818943781841796,7.57549279203444,1.0,
514,8507009,Uttigen,46.7943062057961,7.5826164322385,1.0,
515,8507100,Thun,46.754851533443,7.62959832160449,1.0,
516,8508001,Schönbühl SBB,47.018933203200596,7.49892039720543,1.0,
517,8508003,Hindelbank,47.049558285128604,7.54539923001225,1.0,
518,8508004,Lyssach,47.0637566753604,7.58131387507635,1.0,
519,8508005,Burgdorf,47.0606969970567,7.621684163950301,1.0,
520,8508006,Wynigen,47.10516743512029,7.66349175727904,1.0,
521,8508008,Herzogenbuchsee,47.1880816429673,7.7009425214792,1.0,
522,8508100,Langenthal,47.2173038368101,7.784710421734999,1.0,
523,8508101,Roggwil-Wynau,47.251632152252796,7.814902798438459,1.0,
524,8508102,Murgenthal,47.2653804168416,7.832096552978901,1.0,
525,8508103,Rothrist,47.306445419842206,7.87938386954154,1.0,
526,8508201,Tägertschi,46.88227818968161,7.5808377679757,1.0,
527,8508202,Konolfingen,46.8806940511392,7.621351787295129,1.0,
528,8508203,Zäziwil,46.899743592482096,7.66287191973291,1.0,
529,8508205,Signau,46.9196269663713,7.72544856243339,1.0,
530,8508207,Langnau i.E.,46.939239226191305,7.7841804157173,1.0,
531,8508208,Trubschachen,46.92169465922879,7.8461282377188,1.0,
532,8508211,Schüpfheim,46.950646245025794,8.01513727529657,1.0,
533,8508215,Wolhusen,47.0554829006817,8.07974411053944,1.0,
534,8508217,Schachen LU,47.037964210019105,8.14324601798269,1.0,
535,8508218,Malters,47.0385764206038,8.18195442358079,1.0,
536,8508219,Littau,47.053059273871,8.25709849710785,1.0,
537,8509000,Chur,46.8530807781391,9.52892429338847,1.0,
538,8509002,Landquart,46.96743957510179,9.554032205583098,1.0,
539,8509003,Maienfeld,47.0038346098915,9.52919378797374,1.0,
540,8509004,Bad Ragaz,47.0103094584391,9.50521775303725,1.0,
541,8509400,Oberriet,47.32347995432139,9.57136969056902,1.0,
542,8509404,Buchs SG,47.16840802326261,9.478627620623609,1.0,
543,8509406,Sevelen,47.125371777727295,9.49382711523303,1.0,
544,8509411,Sargans,47.0453653650865,9.445398938259409,1.0,
545,8509412,Mels,47.0537447552511,9.41774879381036,1.0,
546,8509413,Flums,47.0966126657265,9.347913763613189,1.0,
547,8509414,Walenstadt,47.11987059879851,9.31296929905607,1.0,
548,8509415,Mols,47.11298721165999,9.27680312571239,1.0,
549,8509416,Unterterzen,47.113855325533,9.255009996916609,1.0,
550,8509417,Murg,47.11317673068561,9.21502598361489,1.0,
551,8509418,Mühlehorn,47.1178411313901,9.17300279461793,1.0,
552,8515992,Baar Neufeld,47.1884906694246,8.5177626431371,1.0,
553,8515993,Baar Lindenpark,47.183136446847,8.5170439909097,1.0,
554,8515995,Cham Alpenblick,47.182281674897496,8.471436523928599,1.0,
555,8515996,Hünenberg Zythus,47.173604960831696,8.45007458646927,1.0,
556,8515997,Root D4,47.1048555984762,8.373798635684059,1.0,
557,8516155,Lancy-Pont-Rouge,46.188897362681395,6.12533344552559,1.0,
558,8516161,Bern Wankdorf,46.9678196478926,7.4654671360201705,1.0,
559,8516187,Zug Schutzengel,47.173727091908795,8.50722540485291,1.0,
560,8516218,Winterthur Hegi,47.501565041255205,8.76930888903126,1.0,
561,8516219,Mellingen Heitersberg,47.42806966226149,8.27634041049637,1.0,
562,8516350,Buchrain,47.0936466099328,8.35664081375499,1.0,
563,8517131,Pratteln Salina Raurica,47.5305717135412,7.70987177540459,1.0,
564,8517336,Luzern Verkehrshaus,47.053928364839,8.33728211937952,1.0,
565,8517519,Stabio,45.8497239897316,8.9439413802884,1.0,
566,8518452,Prilly-Malley,46.5266890799835,6.60262632235042,1.0,
567,8518475,Mendrisio S. Martino,45.877655144727896,8.983027078305891,1.0,
568,8518749,Lyss Grien,47.0730386647597,7.2966197951935605,1.0,
569,8518771,Biel/Bienne Bözingenfeld/Champ,47.1583913390932,7.294589602651159,1.0,
570,8518963,Solothurn Allmend,47.2088769485575,7.5214321782286,1.0,
571,8519133,Fribourg/Freiburg Poya,46.814702028721,7.15543158196884,1.0,
